Año,Estado,Mes,Delegación,Colonia,Tipo,Ruta,Limite 1,Limite 2,Distancia Recorrida,Evidencia,Link,Foto de Evidencia,Display,Formato de Anuncio,ID,Anunciante(s),Campaña,Industria,Precio estimado,Fecha de Revisión,BUM
2022,EDOMEX,Mayo,Naucalpan,Lomas de Sotelo,Centros Comerciales,Parque Toreo,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1d6a560a-bb3d-4125-a170-48c88d38fa18%5D%2Fanuncio_foto_34,,,Muro Publicitario ,Impreso,1406,STARBUCKS,ORDENA DESDE EL CELULAR,"Restaurantes, Cafeterias y Comida Rapida",,,
2022,Nuevo León,Mayo,San Pedro Garza García,Zona San Agustín,Centros Comerciales,Fashion Drive,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Af949c925-7efd-410e-8eae-faac8ae777d8%5D%2Fanuncio_foto_8,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Af949c925-7efd-410e-8eae-faac8ae777d8%5D%2Fanuncio_foto_8,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Af949c925-7efd-410e-8eae-faac8ae777d8%5D%2Fanuncio_foto_8,Display,Impreso,1407,STARBUCKS,EL MATCH PERFECTO,"Restaurantes, Cafeterias y Comida Rapida",,,
2022,Nuevo León,Mayo,San Pedro Garza García,Zona San Agustín,Centros Comerciales,Fashion Drive,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Af949c925-7efd-410e-8eae-faac8ae777d8%5D%2Fanuncio_foto_10,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Af949c925-7efd-410e-8eae-faac8ae777d8%5D%2Fanuncio_foto_10,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Af949c925-7efd-410e-8eae-faac8ae777d8%5D%2Fanuncio_foto_10,Display,Impreso,1408,STARBUCKS,ACOMPAÑA TU MOMENTO,"Restaurantes, Cafeterias y Comida Rapida",,,
2022,Quintana Roo,Mayo,Cancún,Plaza Las Américas,Centros Comerciales,Plaza Las Américas Cancún,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad75e29d9-3a86-436c-b19f-d60f746d8297%5D%2Fanuncio_foto_40,,,Display,Impreso,1409,STARBUCKS,UN VERANO CON MUCHO SABOR,"Restaurantes, Cafeterias y Comida Rapida",,,
2022,Querétaro,Mayo,Querétaro,La Purísima,Centros Comerciales,Paseo Querétaro,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A57ce2cd8-40be-4304-a967-55089bd46df7%5D%2Fanuncio_foto_24,,,Banderola,Impreso,1410,STAX,BRANDING,"Ropa, Relojeria, Lentes, Accesorios Personales y Cosmeticos",,,
2022,Querétaro,Mayo,Querétaro,La Purísima,Centros Comerciales,Paseo Querétaro,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A57ce2cd8-40be-4304-a967-55089bd46df7%5D%2Fanuncio_foto_14,,,Banderola,Impreso,1411,STEVE MADDEN,BRANDING,"Ropa, Relojeria, Lentes, Accesorios Personales y Cosmeticos",,,
2022,CDMX,Mayo,Cuajimalpa De Morelos,Lomas De Santa Fe,Centros Comerciales,Centro Comercial Santa Fe,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A95580a7f-76e5-4c75-acee-819030c85a21%5D%2Fanuncio_foto_31,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A95580a7f-76e5-4c75-acee-819030c85a21%5D%2Fanuncio_foto_31,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A95580a7f-76e5-4c75-acee-819030c85a21%5D%2Fanuncio_foto_31,Muro Publicitario,Impreso,1412,STUDIO F,BRANDING,"Ropa, Relojeria, Lentes, Accesorios Personales y Cosmeticos",,,
2022,Querétaro,Mayo,Querétaro,La Purísima,Centros Comerciales,Paseo Querétaro,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A581acbb2-5417-4188-bdc3-3d002ce7cd70%5D%2Fanuncio_foto_12,,,Muro Publicitario ,Impreso,1413,STUDIO F,BRANDING,"Ropa, Relojeria, Lentes, Accesorios Personales y Cosmeticos",,,
2022,CDMX,Mayo,Cuajimalpa De Morelos,Lomas De Santa Fe,Centros Comerciales,Centro Comercial Santa Fe,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Aa1f07114-67b1-4aed-9442-6c09b01b2533%5D%2Fanuncio_foto_10,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Aa1f07114-67b1-4aed-9442-6c09b01b2533%5D%2Fanuncio_foto_10,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Aa1f07114-67b1-4aed-9442-6c09b01b2533%5D%2Fanuncio_foto_10,Antetecho,Impreso,1414,STUFFA,BRANDING,Comercios y Puntos de Venta,,,
2022,CDMX,Mayo,Cuajimalpa De Morelos,Lomas De Santa Fe,Centros Comerciales,Centro Comercial Santa Fe,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Aa1f07114-67b1-4aed-9442-6c09b01b2533%5D%2Fanuncio_foto_25,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Aa1f07114-67b1-4aed-9442-6c09b01b2533%5D%2Fanuncio_foto_25,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Aa1f07114-67b1-4aed-9442-6c09b01b2533%5D%2Fanuncio_foto_25,Antetecho,Impreso,1415,STUFFA,BRANDING,Comercios y Puntos de Venta,,,
2022,CDMX,Mayo,Cuajimalpa De Morelos,Lomas De Santa Fe,Centros Comerciales,Centro Comercial Santa Fe,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Aebe14a29-ee43-4d29-b445-f22679cddccf%5D%2Fanuncio_foto_39,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Aebe14a29-ee43-4d29-b445-f22679cddccf%5D%2Fanuncio_foto_39,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Aebe14a29-ee43-4d29-b445-f22679cddccf%5D%2Fanuncio_foto_39,Antetecho,Impreso,1416,STUFFA,BRANDING,Comercios y Puntos de Venta,,,
2022,CDMX,Mayo,Cuajimalpa De Morelos,Lomas De Santa Fe,Centros Comerciales,Centro Comercial Santa Fe,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Aebe14a29-ee43-4d29-b445-f22679cddccf%5D%2Fanuncio_foto_48,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Aebe14a29-ee43-4d29-b445-f22679cddccf%5D%2Fanuncio_foto_48,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Aebe14a29-ee43-4d29-b445-f22679cddccf%5D%2Fanuncio_foto_48,Antetecho,Impreso,1417,STUFFA,BRANDING,Comercios y Puntos de Venta,,,
2022,CDMX,Mayo,Cuajimalpa De Morelos,Lomas De Santa Fe,Centros Comerciales,Centro Comercial Santa Fe,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ac5d60198-312c-48f6-8172-1b3f2da45f90%5D%2Fanuncio_foto_27,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ac5d60198-312c-48f6-8172-1b3f2da45f90%5D%2Fanuncio_foto_27,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ac5d60198-312c-48f6-8172-1b3f2da45f90%5D%2Fanuncio_foto_27,Antetecho,Impreso,1418,STUFFA,BRANDING,Comercios y Puntos de Venta,,,
2022,CDMX,Mayo,Cuajimalpa De Morelos,Lomas De Santa Fe,Centros Comerciales,Centro Comercial Santa Fe,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ac5d60198-312c-48f6-8172-1b3f2da45f90%5D%2Fanuncio_foto_42,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ac5d60198-312c-48f6-8172-1b3f2da45f90%5D%2Fanuncio_foto_42,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ac5d60198-312c-48f6-8172-1b3f2da45f90%5D%2Fanuncio_foto_42,Antetecho,Impreso,1419,STUFFA,BRANDING,Comercios y Puntos de Venta,,,
2022,Puebla,Mayo,Cholula,Santiago Momoxpan,Centros Comerciales,Explanada Puebla,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A79074f56-aa07-4e3b-afc1-c8a133c91810%5D%2Fanuncio_foto_1,,,Panel de Pasillo,Digital,1420,SUAMI,COMBO DE BAGUETTE,"Restaurantes, Cafeterias y Comida Rapida",,,
2022,Puebla,Mayo,Cholula,Santiago Momoxpan,Centros Comerciales,Explanada Puebla,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A79074f56-aa07-4e3b-afc1-c8a133c91810%5D%2Fanuncio_foto_49,,,Panel de Pasillo,Digital,1421,SUAMI,COMBO DE BAGUETTE,"Restaurantes, Cafeterias y Comida Rapida",,,
2022,Puebla,Mayo,Cholula,Santiago Momoxpan,Centros Comerciales,Galerias Serdan,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad9e1f42e-f270-4957-b628-a5c0f749848d%5D%2Fanuncio_foto_34,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad9e1f42e-f270-4957-b628-a5c0f749848d%5D%2Fanuncio_foto_34,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ad9e1f42e-f270-4957-b628-a5c0f749848d%5D%2Fanuncio_foto_34,Muro Publicitario,Digital,1422,SUBWAY,SUB BONELESS HOT,"Restaurantes, Cafeterias y Comida Rapida",,,
2022,EDOMEX,Mayo,Tlalnepantla De Baz,Jardines De Santa Mónica,Centros Comerciales,Mundo E,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ada28a517-3433-4b15-8723-ccfef497cd04%5D%2Fanuncio_foto_35,,,Directorio ,Impreso,1423,SUNGLASS HUT,BRANDING,"Ropa, Relojeria, Lentes, Accesorios Personales y Cosmeticos",,,
2022,EDOMEX,Mayo,Tlalnepantla De Baz,Jardines De Santa Mónica,Centros Comerciales,Mundo E,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Afa6ffab6-bc8f-46d3-8d46-1516086cea80%5D%2Fanuncio_foto_10,,,Directorio ,Impreso,1424,SUNGLASS HUT,BRANDING,"Ropa, Relojeria, Lentes, Accesorios Personales y Cosmeticos",,,
2022,Quintana Roo,Mayo,Cancún,Zona Hotelera,Centros Comerciales,Plaza Kukulkan,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Abc23ceb9-8b79-459a-9523-e435b3855970%5D%2Fanuncio_foto_2,,,Muro Publicitario ,Impreso,1425,SUNGLASS HUT,BRANDING,"Ropa, Relojeria, Lentes, Accesorios Personales y Cosmeticos",,,
2022,Quintana Roo,Mayo,Cancún,Zona Hotelera,Centros Comerciales,Plaza Kukulkan,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A51d582cf-5ae8-4291-af4f-b35baeaeef2c%5D%2Fanuncio_foto_2,,,Muro Publicitario ,Impreso,1426,SUNGLASS HUT,BRANDING,"Ropa, Relojeria, Lentes, Accesorios Personales y Cosmeticos",,,
2022,CDMX,Mayo,Alvaro Obregon,Zedec,Centros Comerciales,Patio Santa Fe,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Aa590ca35-27c0-49d9-8532-1cf7c83b5867%5D%2Fanuncio_foto_5,,,Banner de triple cara,Impreso,1427,SUPER NATURISTA,MÁS CERCA DE TI,#N/A,,,
2022,CDMX,Mayo,Alvaro Obregon,Zedec,Centros Comerciales,Patio Santa Fe,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Aa590ca35-27c0-49d9-8532-1cf7c83b5867%5D%2Fanuncio_foto_19,,,Banner de triple cara,Impreso,1428,SUPER NATURISTA,MÁS CERCA DE TI,#N/A,,,
2022,CDMX,Mayo,Benito Juárez,Narvarte,Centros Comerciales,Parque Delta,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A2cc60af6-a2fe-4985-9d8f-c85ec9862e32%5D%2Fanuncio_foto_21,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A2cc60af6-a2fe-4985-9d8f-c85ec9862e32%5D%2Fanuncio_foto_21,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A2cc60af6-a2fe-4985-9d8f-c85ec9862e32%5D%2Fanuncio_foto_21,Banner de Triple Cara,Impreso,1429,SUPERBOLETOS,BANDA MS,"Entretenimiento, Cine, Espectaculos, Juegos y Sorteos",,,
2022,CDMX,Mayo,Benito Juárez,Narvarte,Centros Comerciales,Parque Delta,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A2cc60af6-a2fe-4985-9d8f-c85ec9862e32%5D%2Fanuncio_foto_46,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A2cc60af6-a2fe-4985-9d8f-c85ec9862e32%5D%2Fanuncio_foto_46,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A2cc60af6-a2fe-4985-9d8f-c85ec9862e32%5D%2Fanuncio_foto_46,Banner de Triple Cara,Impreso,1430,SUPERBOLETOS,BANDA MS,"Entretenimiento, Cine, Espectaculos, Juegos y Sorteos",,,
2022,CDMX,Mayo,Benito Juárez,Santa Cruz Atoyac,Centros Comerciales,Plaza Universidad,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A9fe5bb95-7f2c-45bf-9e0c-1cb39f945e08%5D%2Fanuncio_foto_3,,,Banner,Impreso,1431,SUPERBOLETOS,CAMILO,"Entretenimiento, Cine, Espectaculos, Juegos y Sorteos",,,
2022,CDMX,Mayo,Benito Juárez,Santa Cruz Atoyac,Centros Comerciales,Plaza Universidad,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Acfc2b02c-8198-4c36-8002-52fb0c02747c%5D%2Fanuncio_foto_6,,,Muro Publicitario,Digital,1432,SUPERBOLETOS,CAMILO,"Entretenimiento, Cine, Espectaculos, Juegos y Sorteos",,,
2022,CDMX,Mayo,Benito Juárez,Santa Cruz Atoyac,Centros Comerciales,Plaza Universidad,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Acfc2b02c-8198-4c36-8002-52fb0c02747c%5D%2Fanuncio_foto_23,,,Banner,Impreso,1433,SUPERBOLETOS,CAMILO,"Entretenimiento, Cine, Espectaculos, Juegos y Sorteos",,,
2022,CDMX,Mayo,Benito Juárez,Santa Cruz Atoyac,Centros Comerciales,Plaza Universidad,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Acfc2b02c-8198-4c36-8002-52fb0c02747c%5D%2Fanuncio_foto_27,,,Banner,Impreso,1434,SUPERBOLETOS,CAMILA,"Entretenimiento, Cine, Espectaculos, Juegos y Sorteos",,,
2022,CDMX,Mayo,Benito Juárez,Santa Cruz Atoyac,Centros Comerciales,Plaza Universidad,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Acfc2b02c-8198-4c36-8002-52fb0c02747c%5D%2Fanuncio_foto_33,,,Muro Publicitario,Digital,1435,SUPERBOLETOS,CAMILO,"Entretenimiento, Cine, Espectaculos, Juegos y Sorteos",,,
2022,CDMX,Mayo,Benito Juárez,Santa Cruz Atoyac,Centros Comerciales,Plaza Universidad,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A9fe5bb95-7f2c-45bf-9e0c-1cb39f945e08%5D%2Fanuncio_foto_6,,,Banner,Impreso,1436,SUPERBOLETOS,CAMILA,"Entretenimiento, Cine, Espectaculos, Juegos y Sorteos",,,
2022,CDMX,Mayo,Benito Juárez,Santa Cruz Atoyac,Centros Comerciales,Plaza Universidad,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Acfc2b02c-8198-4c36-8002-52fb0c02747c%5D%2Fanuncio_foto_2,,,Banner,Impreso,1437,SUPERBOLETOS,CAMILA,"Entretenimiento, Cine, Espectaculos, Juegos y Sorteos",,,
2022,CDMX,Mayo,Benito Juárez,Santa Cruz Atoyac,Centros Comerciales,Plaza Universidad,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Acfc2b02c-8198-4c36-8002-52fb0c02747c%5D%2Fanuncio_foto_28,,,Banner,Impreso,1438,SUPERBOLETOS,CAMILO,"Entretenimiento, Cine, Espectaculos, Juegos y Sorteos",,,
2022,CDMX,Mayo,Benito Juárez,Santa Cruz Atoyac,Centros Comerciales,Plaza Universidad,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Acfc2b02c-8198-4c36-8002-52fb0c02747c%5D%2Fanuncio_foto_30,,,Banner,Impreso,1439,SUPERBOLETOS,CAMILO,"Entretenimiento, Cine, Espectaculos, Juegos y Sorteos",,,
2022,Jalisco,Mayo,Zapopan,Puerta De Hierro,Centros Comerciales,Plaza Andares,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Abd832b60-747d-4cf4-8403-30a5f4d3163e%5D%2Fanuncio_foto_14,,,Directorio ,Digital,1440,SUPERBOLETOS,CAMILA,"Entretenimiento, Cine, Espectaculos, Juegos y Sorteos",,,
2022,Jalisco,Mayo,Zapopan,Puerta De Hierro,Centros Comerciales,Plaza Andares,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Abd832b60-747d-4cf4-8403-30a5f4d3163e%5D%2Fanuncio_foto_39,,,Directorio ,Digital,1441,SUPERBOLETOS,JUSTIN BIEBER,"Entretenimiento, Cine, Espectaculos, Juegos y Sorteos",,,
2022,Jalisco,Mayo,Zapopan,Puerta De Hierro,Centros Comerciales,Plaza Andares,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Aa9a5f6da-2f0b-4e6a-a0d0-5abe5ede0f4e%5D%2Fanuncio_foto_13,,,Directorio ,Digital,1442,SUPERBOLETOS,JUSTIN BIEBER,"Entretenimiento, Cine, Espectaculos, Juegos y Sorteos",,,
