ID,Establecimiento,Razón Social,Actividad,Personal,Dirección,Municipio,Entidad,Municipio,Localidad,AGEB,Tel,E-mail,Sitio Web,Fijo/Semi,Lat,Lon,Fecha Alta,Referencia,Interes
3565661,FERRETERIA ZAMO,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"AVENIDA PIE DE LA CUESTA #2419, COLONIA LOMAS DE SAN PEDRITO PEÑUELAS, C.P. 76148",Querétaro,22,014,0001,1975,,,,Fijo,20.65212961,-100.4039145,2010-07,2201400011975,SI
3558318,FERRETERIA ZAPATA,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CALLE FRANCISCO I. MADERO #0, COLONIA EMILIANO ZAPATA, C.P. 76910",Corregidora,22,006,0001,0091,4422745704,,,Fijo,20.55516267,-100.4369904,2010-07,2200600010091,SI
8091516,FERRETERIA ZAVAZ,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CALLE PORTAL DE LA ALEGRIA #175, COLONIA VILLAS DE SANTIAGO, C.P. 76148",Querétaro,22,014,0001,2812,2292598634,YORCH79@OUTLOOK.CO,,Fijo,20.65127552,-100.3964836,2019-11,2201400012812,SI
8749123,FERRETERIAS GAYTAN,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"AVENIDA AVENIDA DE LAS FUENTES #2001, COLONIA JOSEFA ORTIZ DE DGUEZ 4TA SECC, C.P. 76110",Querétaro,22,014,0001,1481,,,,Fijo,20.63252408,-100.4499346,2019-11,2201400011481,SI
3566683,FERRETERIAS REPARANDO MI CASA,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CALLE CERRO DEL SOMBRERETE #921, COLONIA DESARROLLO SAN PABLO INFONAVIT III, C.P. 76125",Querétaro,22,014,0001,1922,4423084657,REPARANDOMICASA@HOTMAIL.COM,WWW.FERRETERIASREPARANDOMICASA.COM,Fijo,20.62864164,-100.4129074,2010-07,2201400011922,SI
3584002,FERRETERIAS VAZIBA,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CALLE PLATEROS #301, COLONIA SAN PEDRITO PEÑUELAS 1, C.P. 76138",Querétaro,22,014,0001,1354,4422208648,,,Fijo,20.641081,-100.3956151,2014-12,2201400011354,SI
8720824,FERRETERIAS VEJUSA,VEJUSA SA DE CV,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"AVENIDA LUIS VEGA Y MONROY #344, COLONIA PLAZAS DEL SOL 1RA SECCION, C.P. 76099",Querétaro,22,014,0001,1458,,,LUISVEGAVEJUSA.COM,Fijo,20.57681737,-100.3772474,2019-11,2201400011458,SI
8091756,FERRETETRIA SIN NOMBRE,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"AVENIDA RIO QUERETARO #801, COLONIA MUJERES INDEPENDIENTES, C.P. 76147",Querétaro,22,014,0101,3280,4422671316,ROLANDOVARELA321@GMAIL.COM,,Fijo,20.64484274,-100.3845962,2019-11,2201401013280,SI
3560330,FERRETLAPALERÍA JAZMÍN,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CALLE JAZMIN #0, COLONIA LA NEGRETA, C.P. 76925",Corregidora,22,006,0017,080A,4422953174,,,Fijo,20.52586694,-100.4511064,2010-07,220060017080A,SI
3557543,FERRETMADERO,FERRETMADERO COMPANY S DE RL DE CV,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CALLE FRANCISCO I. MADERO #228, COLONIA NIÑOS HEROES, C.P. 76010",Querétaro,22,014,0001,230A,,,,Fijo,20.58815291,-100.4044127,2010-07,220140001230A,SI
8729792,FERRETODITO,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CALLE MANANTIAL #0, LOCALIDAD EL SALITRE, C.P. 76230",Querétaro,22,014,0092,3064,,,,Fijo,20.66766751,-100.4227939,2019-11,2201400923064,SI
3590822,FERRETODO DE QUERETARO,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CALLE FERNANDO DE TAPIA #8, COLONIA CENTRO, C.P. 76000",Querétaro,22,014,0001,0411,,,,Fijo,20.58652046,-100.3914906,2010-07,2201400010411,SI
3561150,FERRETOÑO,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CALLE JOSE MARIA MORELOS #169, MANZANA CENTRO, C.P. 76000",Querétaro,22,014,0001,0360,,,,Fijo,20.59248141,-100.4023855,2010-07,2201400010360,SI
3558509,FERRETOR,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"AVENIDA MIGUEL HIDALGO #6, LOCALIDAD EL PUEBLITO CENTRO, C.P. 76900",Corregidora,22,006,0001,002A,,,,Fijo,20.54089236,-100.4396287,2010-07,220060001002A,SI
3611507,FERRETORNILLOS,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CALLE MADRID #132, FRACCIONAMIENTO LOS SAUCES, C.P. 76114",Querétaro,22,014,0001,2117,4422177438,,,Fijo,20.62851691,-100.4438624,2010-07,2201400012117,SI
3607199,FERRETORNILLOS,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"PROLONGACION JOSEFA ORTIZ DE DOMINGUEZ #77, COLONIA PROLONGACION JOSEFA ORTIZ DE DOMINGUEZ, C.P. 76900",Corregidora,22,006,0001,0513,4422284183,FERRETOR_7@HOTMAIL.COM,,Fijo,20.53854246,-100.4233854,2010-07,2200600010513,SI
3602018,FERRETORO,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"AVENIDA CAMINO REAL #493, COLONIA BERNARDO QUINTATA ARRIOJA, C.P. 76903",Corregidora,22,006,0001,0693,,,,Fijo,20.54541015,-100.3985438,2014-12,2200600010693,SI
3565880,FERRETUBERIAS Y CONEXIONES CONTIMEX,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"AVENIDA PIE DE LA CUESTA #2100, COLONIA LOMAS DE SAN PEDRITO PEÑUELAS, C.P. 76148",Querétaro,22,014,0001,1918,,,,Fijo,20.64715721,-100.4046051,2010-07,2201400011918,SI
7812862,FERREYMAT,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"BOULEVARD GOBERNADORES #, COLONIA LA UNION, C.P. 76085",Querétaro,22,014,0001,3007,,,,Fijo,20.54861317,-100.387299,2019-11,2201400013007,SI
3611197,FERRO MAS MEXICANA,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"AVENIDA AVENIDA DE LA PIEDRA #801, COLONIA COSMOS (SATELITE), C.P. 76110",Querétaro,22,014,0001,0106,,,,Fijo,20.6383329,-100.4495799,2010-07,2201400010106,SI
8850801,FERROMATERIALES LA ESTRELLA,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CALLE BERNARDO REYES #17, COLONIA BERNARDO QUINTANA ARRIOJA, C.P. 76903",Corregidora,22,006,0142,0706,4471034782,,,Fijo,20.5447452,-100.3962356,2019-11,2200601420706,SI
3611597,FERROMATERIALES REVOLUCION,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CALLE 6 #507, COLONIA REVOLUCION, C.P. 76118",Querétaro,22,014,0001,2757,,FERREMATERO@HOTMAIL.COM,,Fijo,20.64336707,-100.4574464,2010-07,2201400012757,SI
3603809,FERROMATERIALES UNIVERSO,,Comercio al por menor en ferreterías y tlapalerías,6 a 10 personas,"PROLONGACION EZEQUIEL MONTES #, COLONIA UNIVERSO 2000, C.P. 76085",Querétaro,22,014,0001,3026,4423032409,CHVA_RMACI73@HOTMAIL.COM,,Fijo,20.54948018,-100.3834253,2014-12,2201400013026,SI
3599856,FERRYMAT,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CALLE NARANJO #1, COLONIA RINCONADA CAMPESTRE, C.P. 76900",Corregidora,22,006,0142,0299,,,,Fijo,20.55524173,-100.4013123,2014-12,2200601420299,SI
9360476,FFERRETERIA VAZQUEZ,FERRETERIA VAZQUEZ SA,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CALLE NINGUNO #, COLONIA JARDINES DE AZUCENA, C.P. 76116",Querétaro,22,014,0001,419A,4424063275,,,Fijo,20.63417563,-100.4820197,2021-05,220140001419A,SI
9072518,FIX FERRETERIA TRUPER,9524 MEXICO S DE RL DE CV,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"PROLONGACION PASTEUR #506, COLONIA BALAUSTRADAS, C.P. 76079",Querétaro,22,014,0001,1443,,,,Fijo,20.57649068,-100.3826182,2019-11,2201400011443,SI
3559698,FIX FERRETERIAS,FERRETERA PRADO HERRAMIENTAS SA DE CV,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CALLE ACCESO A SATELITE #1220, COLONIA EL ROCIO, C.P. 76114",Querétaro,22,014,0001,1068,4422200611,FIXREVOLUCION@FERRETERAPRADO.COM,WWW.FIXQUERETARO.COM,Fijo,20.62345823,-100.4419364,2012-06,2201400011068,SI
6760583,FIX QUERETARO 2,95 24 MEXICO S DE RL DE CV,Comercio al por menor en ferreterías y tlapalerías,6 a 10 personas,"AVENIDA Paseo Gran Cué #41, COLONIA EL PUEBLITO, C.P. 76900",Corregidora,22,006,0001,0091,,JJNUNEZM@MEX.95-24.COM,WWW.FIXFERRETERIAS.MX,Fijo,20.54934982,-100.4309256,2016-10,2200600010091,SI
6777936,FIX QUERETARO 3 PASTEOUR,95 24 MEXICO S DE RL DE CV,Comercio al por menor en ferreterías y tlapalerías,6 a 10 personas,"AVENIDA Pasteur #510, COLONIA BALAUSTRADAS, C.P. 76079",Querétaro,22,014,0001,1443,,JJNUNEZM@MEX.95-24.COM,WWW.FIXFERRETERIAS.MX,Fijo,20.57633934,-100.3826679,2017-03,2201400011443,SI
6846244,GAFI FERRELECTRICO,GAFI FERRELECTRICO SA DE CV,Comercio al por menor en ferreterías y tlapalerías,31 a 50 personas,"CALLE ACCESO III #25, ZONA INDUSTRIAL BENITO JUAREZ, C.P. 76100",Querétaro,22,014,0001,1138,,,,Fijo,20.59482653,-100.4116462,2018-03,2201400011138,SI
8079132,GARTE FERRETERIA,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CALLE CERRO DEL TZIRATE #311, COLONIA LAS AMERICAS, C.P. 76121",Querétaro,22,014,0001,1119,4422709409,,,Fijo,20.6245831,-100.4132397,2019-11,2201400011119,SI
8177265,GEOFERRETERA,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CALLE LAS FLORES #103, COLONIA GEO PLAZAS, C.P. 76116",Querétaro,22,014,0001,3651,4421491475,,,Fijo,20.62584507,-100.4557133,2019-11,2201400013651,SI
6781288,GERSA 664 SANTA ROSA JAUREGUI,MUEBLES PARA BAÑO SA DE CV,Comercio al por menor en ferreterías y tlapalerías,6 a 10 personas,"CARRETERA FEDERAL 57 #0, COLONIA ROSAS, C.P. 76220",Querétaro,22,014,0522,0021,,GERSAMEX@YAHOO.COM.MX,,Fijo,20.7525,-100.4422222,2017-03,2201405220021,SI
8806940,GRUPO EMDI,GRUUPO EMDI S DE RL DE CV,Comercio al por menor en ferreterías y tlapalerías,6 a 10 personas,"CALLE SANTO DOMINGO #102, COLONIA CARRETAS, C.P. 76050",Querétaro,22,014,0001,0464,,ATORRES@GRUUPOEMDI.COM,WWW.GRUPOEMDI.COM,Fijo,20.59108474,-100.3730022,2019-11,2201400010464,SI
9108826,GRUPO FERRETERO SURTE,GRUPO FERRETERO SURTE ,Comercio al por menor en ferreterías y tlapalerías,11 a 30 personas,"CALLE TECNICOS #255, COLONIA ANEXO A LA ECOLOGIA, C.P. 76148",Querétaro,22,014,0001,2899,4422069095,ADMINISTRACIONSURTEQUERETARO@GRUPOSADA.COM.MX,,Fijo,20.63471524,-100.4049195,2019-11,2201400012899,SI
8047624,GRUPO FERRETERO URMI,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CIRCUITO SIN REFERENCIA #609, COLONIA VALLE DE SANTIAGO SECTOR II, C.P. 76116",Querétaro,22,014,0001,4132,,,,Fijo,20.64210445,-100.4811872,2019-11,2201400014132,SI
8838943,GRUPO INTEGRAL FERRETERO,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CALLE 27 #603, COLONIA LOMAS DE CASA BLANCA, C.P. 76080",Querétaro,22,014,0001,0638,,,,Fijo,20.57020583,-100.3931226,2019-11,2201400010638,SI
6814035,GRUPO RAJ,REPRESENTACIONES COMERCIALES RAJ S DE RL DE CV,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"PROLONGACION EZEQUIEL MONTES #10200, COLONIA JARDINES DEL CIMATARIO, C.P. 76085",Querétaro,22,014,0001,3011,4425386297,DDELRINCON@GRUPORAJ.COM.MX,WWW.GRUPRAJ.COM.MX,Fijo,20.55023385,-100.3836626,2017-11,2201400013011,SI
6768853,GUTHER LANBEL,GUTHER LANBEL DEL BAJIO SA DE CV,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CALLE TIERRAS Y AGUA #2, COLONIA CASA BLANCA, C.P. ",Querétaro,22,014,0001,0483,,,,Fijo,20.5803843,-100.396317,2016-10,2201400010483,SI
3595309,HEMALED,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CALLE HERIBERTO ALLERA #3, COLONIA LOMAS DE CASA BLANCA, C.P. 76030",Querétaro,22,014,0001,0483,4422159873,EMALED_EMALED@HOTMAIL.COM,,Fijo,20.57897996,-100.3998159,2014-12,2201400010483,SI
3562615,HERRACEQ,,Comercio al por menor en ferreterías y tlapalerías,6 a 10 personas,"CALLE MANUEL TOLSA #9, COLONIA CENTRO HISTORICO, C.P. 76130",Querétaro,22,014,0001,0411,4422243424,HERRACEQ-T@PRODIGY.NET.MX,,Fijo,20.58768291,-100.3910551,2010-07,2201400010411,SI
3597659,HERRACQ HERRAJES Y CERRADURAS DE QRO.,HERRAJES Y CERRADURAS DE QUERETARO SA DE CV,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"AVENIDA AVENIDA DEL PARQUE #124, COLONIA FRACC TERRANOVA 1RA SECC, C.P. 76090",Querétaro,22,014,0001,2422,442225931,HERRACEQ-H@PRODIGY.NET.MX,,Fijo,20.56903827,-100.3805192,2010-07,2201400012422,SI
3596321,HERRAMENTAL GLT SA DE CV,HERRAMENTAL GLT SA DE CV,Comercio al por menor en ferreterías y tlapalerías,6 a 10 personas,"CALLE FRAY JUAN DE UGARTE #122, COLONIA QUINTAS DEL MARQUES, C.P. 76047",Querétaro,22,014,0001,1284,4423497500,INFO@GLT.COM.MX,WWW.GLT.COM.MX,Fijo,20.58483383,-100.3691731,2014-12,2201400011284,SI
3554650,HERRAMIENTAS CRISMA,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CALLE HERIBERTO ALLERA #60, COLONIA CASA BLANCA, C.P. 76030",Querétaro,22,014,0001,0483,4421914108,,,Fijo,20.57698211,-100.3972493,2014-12,2201400010483,SI
9337449,HERRAMIENTAS INDUSTRIALES CARESPI,,Comercio al por menor en ferreterías y tlapalerías,11 a 30 personas,"CALLE ODONTOLOGÍA #2, COLONIA INDUSTRIAL, C.P. ",Querétaro,22,014,0001,1250,4421485000,ATENCIONCLIENTES@CARESPI7.COM,WWW.CARESPI7.COM,Fijo,20.62010061,-100.4298555,2021-05,2201400011250,SI
3549870,HERRAMIENTAS MARVE,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CALLE SAN DIEGO #101, COLONIA SAN DIEGO, C.P. 76138",Querétaro,22,014,0001,0182,,HERRAMIENTAS.INDUSTRIALES@YAHOO.COM.MX,,Fijo,20.60269982,-100.4234356,2010-07,2201400010182,SI
8092031,HERRAMIENTAS OSAL,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CALLE MONTERREY #0, COLONIA SAN JOSE EL ALTO, C.P. 76138",Querétaro,22,014,0101,3238,4423623402,HERRAMIENTASOSAL@GMAIL.COM,,Fijo,20.65341294,-100.3863541,2019-11,2201401013238,SI
8806192,HERRAMIENTAS PARA MADERA,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CALLE GONZALO RIO ARRONTE #13, COLONIA VILLAS DEL SUR, C.P. 76040",Querétaro,22,014,0001,0515,44223969055,HERMAC.QUERETARO@GMAIL.COM,WWW.HERMAC.COM,Fijo,20.58397406,-100.3871864,2019-11,2201400010515,SI
3563460,HERRAMIENTAS VICKY,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CALLE LUCAS ALAMAN #7, COLONIA CENTRO, C.P. 76000",Querétaro,22,014,0001,0411,,,,Fijo,20.58768493,-100.3926257,2010-07,2201400010411,SI
3584503,HERRAMIENTAS Y ABRASIVOS DE QUERETARO,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CALLE PLATEROS #11, COLONIA PEÑUELAS, C.P. 76148",Querétaro,22,014,0001,1405,,,,Fijo,20.62858741,-100.3954675,2014-12,2201400011405,SI
3550564,HERRAMIENTAS Y REPARACIONES ALVAREZ,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"AVENIDA RIO AYUTLA #58, COLONIA LA PIEDAD, C.P. 76150",Querétaro,22,014,0001,1138,4422429216,HERRAMIENTASYREPARACIONESALVAREZ@HOTMAIL.COM,,Fijo,20.59653135,-100.4095413,2010-07,2201400011138,SI
6765651,HERRAPUERTAS,HERRAPUERTAS MEXICO SA DE CV,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"AVENIDA LUIS PASTEUR #213, COLONIA MERCURIO, C.P. 76040",Querétaro,22,014,0001,2348,,DIRECCION@HOTMAIL.COM,,Fijo,20.58381531,-100.3845157,2016-10,2201400012348,SI
6744494,HERREYACCE,HERRAMIENTAS REFACCIONES Y ACCESORIOS S DE RL DE CV,Comercio al por menor en ferreterías y tlapalerías,11 a 30 personas,"CALLE GONZALO RIO ARRONTE #9, COLONIA VILLAS DEL SUR, C.P. 76040",Querétaro,22,014,0001,0515,,HERREYACCE@GMAIL.COM,,Fijo,20.58407881,-100.3868761,2016-10,2201400010515,SI
3590349,HERRY MAQ,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CALLE JOSE MARIA ARTEAGA #138, COLONIA CENTRO, C.P. 76000",Querétaro,22,014,0001,0411,4422144931,SURTODO@HOTMAIL.COM,,Fijo,20.58760006,-100.3985392,2014-12,2201400010411,SI
8255518,HIDROCOM,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"AVENIDA MIGUEL HIDALGO #72, COLONIA VILLAS CORREGIDORA, C.P. 76900",Corregidora,22,006,0001,002A,,,,Fijo,20.54801998,-100.4400104,2019-11,220060001002A,SI
6383069,HOME DEPOT 8738,HOME DEPOT S DE RL DE CV,Comercio al por menor de materiales para la construcción en tiendas de autoservicio especializadas,101 a 250 personas,"CARRETERA ezequiel mntes #8, COLONIA SAN PABLO TECNOLOGICO, C.P. 76130",Querétaro,22,014,0001,1227,,,,Fijo,20.61726798,-100.405254,2010-07,2201400011227,SI
6382466,HOME DEPOT SUC. 8088 QUERETARO SUR,HOME DEPOT S DE RL DE CV,Comercio al por menor de materiales para la construcción en tiendas de autoservicio especializadas,101 a 250 personas,"CALLE del parque #999, COLONIA PLAZAS DEL SOL, C.P. 76099",Querétaro,22,014,0001,2422,,JENNY_AVILA@HOMEDEPOT.COM.MX,,Fijo,20.56554048,-100.3766755,2010-07,2201400012422,SI
8632749,HYJ PRECISION TOOLS DE MEXICO,HYJ PRECISION TOOLS DE MEXICO SA DE CV,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"OTRO (ESPECIFIQUE) MANZANA O EDIFICACION CONTIGUA #27292, COLONIA HUERTAS LA JOYA, C.P. 76137",Querétaro,22,014,0590,0055,,,,Fijo,20.63999984,-100.501059,2019-11,2201405900055,SI
8286854,IHRS HUGHES,RS HUGUES CO INC CO INC,Comercio al por menor en ferreterías y tlapalerías,11 a 30 personas,"AVENIDA LA NORIA #387, PARQUE INDUSTRIAL QUERETARO, C.P. 76220",Querétaro,22,014,0598,0017,,QUERETARO@RSHUGHES.COM.MX,WWW.RSHUGHES.MX,Fijo,20.81244447,-100.4346644,2019-11,2201405980017,SI
6219284,ILUMINACION ALEMANA SA DE CV,ILUMINACION ALEMANA SA DE CV,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CALLE HERIBERTO ALLERA #73, COLONIA CASA BLANCA, C.P. 76030",Querétaro,22,014,0001,0483,4422158860,FACTURACIONILUMINACION@GMAIL.COM,,Fijo,20.57762082,-100.3979641,2014-12,2201400010483,SI
3589429,IMANCITOS.COM,ABAT COMERCE SA DE CV,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CALLE RAMON RODRIGUEZ FAMILIAR #, COLONIA PATHE, C.P. 76020",Querétaro,22,014,0001,0337,4422133652,ABATCOMERCE@GMAIL.COM,,Fijo,20.59988392,-100.3767299,2014-12,2201400010337,SI
3550948,IMPULSORA CENTRO MAYA,IMPULSORA CETRO MAYA SA DE CV,Comercio al por menor en ferreterías y tlapalerías,11 a 30 personas,"CARRETERA ESTATAL #408, RESIDENCIAL RES ITALIA, C.P. 76178",Querétaro,22,014,0001,1142,,,,Fijo,20.58803208,-100.4194543,2010-07,2201400011142,SI
9185566,INMOBILIARIA FUCASA,INMOBILIARIA FUCASA SA DE CV,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CALLE LIBRAMIENTO SUR PONIENTE #356, COLONIA BOSQUES DE LA LOMA, C.P. 76087",Querétaro,22,014,0001,3505,,,,Fijo,20.55147746,-100.3710376,2019-11,2201400013505,SI
3543716,INSTALACIONES Y PROYECTOS DEJESA SA DE CV,INSTALACIONES Y PROYECTOS DEJESA  JUAN DE JESÚS VEGA SA DE CV,Comercio al por menor en ferreterías y tlapalerías,6 a 10 personas,"CIRCUITO LAZARO CARDENAS #738, COLONIA LAZARO CARDENAS, C.P. 76087",Querétaro,22,014,0001,1091,4422228264,PRO.DEJESA@GMAIL.COM,,Fijo,20.56173531,-100.3783076,2010-07,2201400011091,SI
3591964,INSTRUMENTACION Y CONTROL INDUSTRIAL,,Comercio al por menor en ferreterías y tlapalerías,11 a 30 personas,"AVENIDA 5 DE FEBRERO #1311, COLONIA FELIPE CARRILLO PUERTO, C.P. 76138",Querétaro,22,014,0001,0182,4422103236,,,Semifijo,20.61038639,-100.4195594,2014-12,2201400010182,SI
8891691,ISIENERGIA,PAT GRUPO EMPRESARIAL S DE RL DE CV,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"BOULEVARD CENTRO SUR #59, COLONIA COLINAS DEL CIMATARIO, C.P. 76090",Querétaro,22,014,0001,1890,4422199010,,,Fijo,20.56244529,-100.371374,2019-11,2201400011890,SI
8793288,JARCERIA SIN NOMBRE,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CALLE COMERCIANTES #142, COLONIA SAN PEDRITO PEÑUELAS I, C.P. 76138",Querétaro,22,014,0001,1354,4425189560,,,Fijo,20.64504582,-100.4010812,2019-11,2201400011354,SI
8833157,JJ MATERIALES SUSTENTABLES,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"BOULEVARD BERNARDO QUINTANA #616, FRACCIONAMIENTO DESARROLLO SAN PABLO, C.P. 76130",Querétaro,22,014,0001,0816,,VIVIENZA06@JJSUSTENTABLE.COOM,,Fijo,20.61812049,-100.4056728,2019-11,2201400010816,SI
3608820,JURI SAYER EL INDIO,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"AVENIDA VILLAS DEL MESON #30, COLONIA JURIQUILLA, C.P. 76230",Querétaro,22,014,0058,3736,4422340607,VENTAS@JURYSAYERELINDIO.COM.MX,,Fijo,20.7084747,-100.4572812,2010-07,2201400583736,SI
3562626,LA CASA DEL CAMPESINO,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CALLE FERNANDO DE TAPIA #9, COLONIA CENTRO, C.P. 76130",Querétaro,22,014,0001,0411,4422145366,,,Fijo,20.58693057,-100.3910618,2010-07,2201400010411,SI
3567478,LA CASA DEL PLOMERO,,Comercio al por menor en ferreterías y tlapalerías,11 a 30 personas,"CALLE NOGAL #29, FRACCIONAMIENTO ARBOLEDAS, C.P. 76140",Querétaro,22,014,0001,0229,4222141865,,,Fijo,20.61460705,-100.3844896,2010-07,2201400010229,SI
3546850,LA CASA DEL PLOMERO,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CALLE INDEPENDENCIA #274, BARRIO BARRIO SAN FRANCISQUITO, C.P. 76058",Querétaro,22,014,0001,0430,4422482554,ARACELI724@HOTMAIL.COM,,Fijo,20.59109392,-100.3768578,2010-07,2201400010430,SI
3547936,LA CUMBRE,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"PROLONGACION CALLE 27 #40, FRACCIONAMIENTO LOMAS DEL VALLE, C.P. 76080",Querétaro,22,014,0001,2456,,JUANMANUEL_LEALGLEZ@HOTMAIL.COM,,Fijo,20.5562457,-100.3880583,2010-07,2201400012456,SI
3587402,LA GRANDE,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CALLE CAMINO A SAN PEDRO MARTIR #16, FRACCIONAMIENTO LOS SAUCES, C.P. 76114",Querétaro,22,014,0001,1053,4424036057,,,Fijo,20.62241068,-100.4468412,2014-12,2201400011053,SI
3591035,LA PALMA,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"AVENIDA IGNACIO ZARAGOZA #121, COLONIA CENTRO HISTORICO, C.P. 76000",Querétaro,22,014,0001,2314,,,,Fijo,20.59109217,-100.3841084,2010-07,2201400012314,SI
3601163,LA VILLA FERRETERA,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CALLE SAN MIGUEL #35, COLONIA LOS ANGELES, C.P. 76908",Corregidora,22,006,0010,0602,4422256416,,,Fijo,20.5350757,-100.4876096,2014-12,2200600100602,SI
3610090,LAMINAS PARA TECHOS,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CALLE GUAYAQUIRI #105, COLONIA VILLAS DE GUADALUPE, C.P. 76118",Querétaro,22,014,0001,2013,,,,Fijo,20.64217197,-100.4579123,2010-07,2201400012013,SI
8339209,LEON FERRETERO,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CALLE MONTE CASEROS #508, COLONIA REAL DE LA LOMA, C.P. 76116",Querétaro,22,014,0001,4024,4424359120,LEONFERRETERO.2014@GMAIL.COM,,Fijo,20.64592801,-100.4695981,2019-11,2201400014024,SI
3547513,LLAVES DE QUERETARO,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"PEATONAL COLOMBIA #52, ZONA COMERCIAL PLAZA DE LAS AMERICAS, C.P. 76059",Querétaro,22,014,0001,0445,,,,Fijo,20.58936472,-100.3750636,2010-07,2201400010445,SI
8178276,LONGPLAK,LONGPLAK CONSTRUCCIONES S. DE R.L DE C.V S DE RL DE CV,Comercio al por menor en ferreterías y tlapalerías,6 a 10 personas,"CALLE LAS HUERTAS #605, COLONIA VISTA ALEGRE 3RA SECCION, C.P. 76074",Querétaro,22,014,0001,1871,,LONGPLAK@YAHOO.COM,,Fijo,20.5648122,-100.3777735,2019-11,2201400011871,SI
3547967,LOS DE BARRO Y CANTERA,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"PROLONGACION 27 #2229, COLONIA FRATERNIDAD DE SANTIAGO, C.P. 76085",Querétaro,22,014,0001,3011,4421587504,LOSDEBARROYCANTERA10@HOTMAIL.COM,,Fijo,20.55444684,-100.3870051,2010-07,2201400013011,SI
